ID,segment
test-87931,0.04
test-87932,0.2
test-87933,0.15
test-87934,0.04
test-87935,0.01
test-87936,0.21
test-87937,0.03
test-87938,0.05
test-87939,0.02
test-8794,0.14
test-87940,0.08
test-87941,0.01
test-87942,0.06
test-87943,0.04
test-87944,0.01
test-87945,0.02
test-87946,0.09
test-87947,0.0
test-87948,0.03
test-87949,0.07
test-8795,0.02
test-87950,0.11
test-87951,0.06
test-87952,0.14
test-87953,0.14
test-87954,0.24
test-87955,0.04
test-87956,0.08
test-87957,0.01
test-87958,0.02
test-87959,0.05
test-8796,0.13
test-87960,0.18
test-87961,0.01
test-87962,0.12
test-87963,0.01
test-87964,0.17
test-87965,0.05
test-87966,0.17
test-87967,0.62
test-87968,0.0
test-87969,0.13
test-8797,0.09
test-87970,0.0
test-87971,0.08
test-87972,0.06
test-87973,0.02
test-87974,0.0
test-87975,0.16
test-87976,0.25
test-87977,0.17
test-87978,0.07
test-87979,0.0
test-8798,0.0
test-87980,0.08
test-87981,0.03
test-87982,0.0
test-87983,0.06
test-87984,0.01
test-87985,0.0
test-87986,0.09
test-87987,0.05
test-87988,0.02
test-87989,0.03
test-8799,0.03
test-87990,0.0
test-87991,0.12
test-87992,0.0
test-87993,0.03
test-87994,0.22
test-87995,0.11
test-87996,0.15
test-87997,0.21
test-87998,0.0
test-87999,0.0
test-88,0.34
test-880,0.02
test-8800,0.03
test-88000,0.04
test-88001,0.04448394132917704
test-88002,0.01
test-88003,0.18
test-88004,0.02
test-88005,0.4
test-88006,0.02
test-88007,0.04
test-88008,0.01
test-88009,0.04
test-8801,0.03
test-88010,0.0
test-88011,0.05
test-88012,0.09
test-88013,0.07
test-88014,0.2466309523809523
test-88015,0.34
test-88016,0.0506571742058792
test-88017,0.13
test-88018,0.1666507936507936
test-88019,0.08
test-8802,0.13
test-88020,0.0
test-88021,0.04
test-88022,0.052000000000000005
test-88023,0.16
test-88024,0.17
test-88025,0.0
test-88026,0.08
test-88027,0.02
test-88028,0.0
test-88029,0.1
test-8803,0.56
test-88030,0.04
test-88031,0.18
test-88032,0.025152376661925057
test-88033,0.06935404075997852
test-88034,0.04
test-88035,0.12
test-88036,0.05
test-88037,0.1
test-88038,0.35
test-88039,0.005595238095238095
test-8804,0.04
test-88040,0.0
test-88041,0.07
test-88042,0.14
test-88043,0.12
test-88044,0.03
test-88045,0.0
test-88046,0.0
test-88047,0.02
test-88048,0.047703964763834435
test-88049,0.04
test-8805,0.04
test-88050,0.11
test-88051,0.0
test-88052,0.01
test-88053,0.01
test-88054,0.08
test-88055,0.13
test-88056,0.26
test-88057,0.01
test-88058,0.21
test-88059,0.12
test-8806,0.049525201650850253
test-88060,0.08
test-88061,0.0
test-88062,0.05
test-88063,0.19
test-88064,0.5
test-88065,0.0
test-88066,0.02
test-88067,0.01
test-88068,0.24
test-88069,0.02
test-8807,0.0
test-88070,0.009333333333333334
test-88071,0.25
test-88072,0.0
test-88073,0.01
test-88074,0.03
test-88075,0.13
test-88076,0.02
test-88077,0.13
test-88078,0.17
test-88079,0.15
test-8808,0.05
test-88080,0.0
test-88081,0.0
test-88082,0.0
test-88083,0.0303645581040147
test-88084,0.14
test-88085,0.14
test-88086,0.23
test-88087,0.24
test-88088,0.01
test-88089,0.0
test-8809,0.0
test-88090,0.0
test-88091,0.01
test-88092,0.052479442989196226
test-88093,0.0
test-88094,0.01
test-88095,0.04
test-88096,0.0
test-88097,0.08
test-88098,0.28
test-88099,0.02
test-881,0.19
test-8810,0.0
test-88100,0.06
test-88101,0.07
test-88102,0.09
test-88103,0.01
test-88104,0.29
test-88105,0.08
test-88106,0.08677996755158009
test-88107,0.0
test-88108,0.03
test-88109,0.3766666666666667
test-8811,0.1
test-88110,0.0
test-88111,0.11
test-88112,0.02
test-88113,0.1125
test-88114,0.0
test-88115,0.0
test-88116,0.01
test-88117,0.18
test-88118,0.08
test-88119,0.09
test-8812,0.49
test-88120,0.45
test-88121,0.26
test-88122,0.17
test-88123,0.06
test-88124,0.22
test-88125,0.08
test-88126,0.09
test-88127,0.0037455197132616486
test-88128,0.02
test-88129,0.11
test-8813,0.21
test-88130,0.02
test-88131,0.01
test-88132,0.12
test-88133,0.12406806102394331
test-88134,0.11
test-88135,0.08
test-88136,0.23
test-88137,0.3
test-88138,0.0
test-88139,0.05
test-8814,0.35
test-88140,0.0
test-88141,0.01
test-88142,0.01
test-88143,0.02
test-88144,0.22
test-88145,0.0506571742058792
test-88146,0.0
test-88147,0.01
test-88148,0.06
test-88149,0.03
test-8815,0.06097248885880044
test-88150,0.34
test-88151,0.19
test-88152,0.08
test-88153,0.06
test-88154,0.0
test-88155,0.02
test-88156,0.0
test-88157,0.01
test-88158,0.03
test-88159,0.03
test-8816,0.09895174678262914
test-88160,0.0
test-88161,0.23
test-88162,0.11
test-88163,0.02
test-88164,0.0
test-88165,0.02
test-88166,0.11
test-88167,0.0
test-88168,0.01
test-88169,0.02
test-8817,0.015
test-88170,0.06
test-88171,0.02
test-88172,0.04838511504541482
test-88173,0.19
test-88174,0.02
test-88175,0.0
test-88176,0.0
test-88177,0.02
test-88178,0.48
test-88179,0.14
test-8818,0.01
test-88180,0.04
test-88181,0.0
test-88182,0.0
test-88183,0.01
test-88184,0.01
test-88185,0.01
test-88186,0.08300219836508001
test-88187,0.02
test-88188,0.09
test-88189,0.07
test-8819,0.12
test-88190,0.04
test-88191,0.0
test-88192,0.01
test-88193,0.01
test-88194,0.09
test-88195,0.01
test-88196,0.01
test-88197,0.0
test-88198,0.42
test-88199,0.05
test-882,0.07
test-8820,0.17
test-88200,0.03
test-88201,0.04
test-88202,0.04
test-88203,0.11
test-88204,0.21
test-88205,0.0
test-88206,0.04
test-88207,0.01
test-88208,0.02
test-88209,0.2
test-8821,0.14
test-88210,0.08
test-88211,0.03
test-88212,0.0
test-88213,0.11
test-88214,0.03
test-88215,0.16
test-88216,0.34
test-88217,0.09
test-88218,0.09
test-88219,0.03
test-8822,0.21
test-88220,0.33
test-88221,0.05
test-88222,0.12
test-88223,0.02
test-88224,0.01
test-88225,0.05
test-88226,0.0
test-88227,0.24
test-88228,0.01
test-88229,0.0
test-8823,0.06097248885880044
test-88230,0.04
test-88231,0.0
test-88232,0.13
test-88233,0.32
test-88234,0.01
test-88235,0.05
test-88236,0.03
test-88237,0.01
test-88238,0.07
test-88239,0.09
test-8824,0.11
test-88240,0.08300219836508001
test-88241,0.01
test-88242,0.06
test-88243,0.0
test-88244,0.25
test-88245,0.08
test-88246,0.0
test-88247,0.04
test-88248,0.02
test-88249,0.02
test-8825,0.17
test-88250,0.01
test-88251,0.01
test-88252,0.12
test-88253,0.05017071451131642
test-88254,0.05
test-88255,0.16884969848656214
test-88256,0.04
test-88257,0.22
test-88258,0.01
test-88259,0.12
test-8826,0.03
test-88260,0.15
test-88261,0.06
test-88262,0.0
test-88263,0.04
test-88264,0.0
test-88265,0.1
test-88266,0.0
test-88267,0.06
test-88268,0.06
test-88269,0.01
test-8827,0.02
test-88270,0.0
test-88271,0.415
test-88272,0.23
test-88273,0.02
test-88274,0.01
test-88275,0.0
test-88276,0.03
test-88277,0.0
test-88278,0.05
test-88279,0.02
test-8828,0.33
test-88280,0.12
test-88281,0.01
test-88282,0.31
test-88283,0.13
test-88284,0.03
test-88285,0.02
test-88286,0.04
test-88287,0.02
test-88288,0.01
test-88289,0.08949446631799571
test-8829,0.09
test-88290,0.16
test-88291,0.006666666666666666
test-88292,0.0
test-88293,0.14
test-88294,0.03
test-88295,0.03
test-88296,0.04
test-88297,0.1
test-88298,0.0
test-88299,0.01
test-883,0.0
test-8830,0.17
test-88300,0.0
test-88301,0.06
test-88302,0.0
test-88303,0.06
test-88304,0.09
test-88305,0.0
test-88306,0.03
test-88307,0.06
test-88308,0.08
test-88309,0.07
test-8831,0.0
test-88310,0.03
test-88311,0.19
test-88312,0.1
test-88313,0.0
test-88314,0.02
test-88315,0.051094848684734816
test-88316,0.0
test-88317,0.0
test-88318,0.0
test-88319,0.01
test-8832,0.2
test-88320,0.13
test-88321,0.0
test-88322,0.11
test-88323,0.0
test-88324,0.02
test-88325,0.0
test-88326,0.0
test-88327,0.06
test-88328,0.0
test-88329,0.14
test-8833,0.19
test-88330,0.01
test-88331,0.0
test-88332,0.06749261481178964
test-88333,0.01
test-88334,0.01
test-88335,0.13
test-88336,0.09916666666666668
test-88337,0.15
test-88338,0.01
test-88339,0.0
test-8834,0.15
test-88340,0.0
test-88341,0.03
test-88342,0.0
test-88343,0.06
test-88344,0.08
test-88345,0.0
test-88346,0.075
test-88347,0.07
test-88348,0.24
test-88349,0.0
test-8835,0.02648981765183324
test-88350,0.0
test-88351,0.23
test-88352,0.15
test-88353,0.0
test-88354,0.01
test-88355,0.01
test-88356,0.02
test-88357,0.022000000000000002
test-88358,0.28
test-88359,0.26
test-8836,0.09
test-88360,0.28034920634920624
test-88361,0.0
test-88362,0.05
test-88363,0.04
test-88364,0.07
test-88365,0.08
test-88366,0.07
test-88367,0.15
test-88368,0.07
test-88369,0.01
test-8837,0.03
test-88370,0.02
test-88371,0.01
test-88372,0.01
test-88373,0.05
test-88374,0.0
test-88375,0.0
test-88376,0.14
test-88377,0.04
test-88378,0.17
test-88379,0.0
test-8838,0.0
test-88380,0.02
test-88381,0.11
test-88382,0.01
test-88383,0.015
test-88384,0.19
test-88385,0.42
test-88386,0.03
test-88387,0.11
test-88388,0.0506571742058792
test-88389,0.01
test-8839,0.16
test-88390,0.05
test-88391,0.05478559438410358
test-88392,0.13
test-88393,0.04
test-88394,0.21
test-88395,0.0
test-88396,0.0
test-88397,0.047703964763834435
test-88398,0.03
test-88399,0.04
test-884,0.28
test-8840,0.16
test-88400,0.01
test-88401,0.1
test-88402,0.039827168677065636
test-88403,0.11067538017538013
test-88404,0.1
test-88405,0.07924123953961414
test-88406,0.15
test-88407,0.19
test-88408,0.11
test-88409,0.12
test-8841,0.0
test-88410,0.01
test-88411,0.01
test-88412,0.06
test-88413,0.18
test-88414,0.16
test-88415,0.0
test-88416,0.06461336489323834
test-88417,0.0
test-88418,0.05
test-88419,0.05
test-8842,0.1
test-88420,0.04
test-88421,0.03
test-88422,0.03
test-88423,0.05453691514476548
test-88424,0.14
test-88425,0.0
test-88426,0.06097248885880044
test-88427,0.0
test-88428,0.12
test-88429,0.05
test-8843,0.07
test-88430,0.04
test-88431,0.0684665801807032
test-88432,0.0
test-88433,0.06
test-88434,0.04
test-88435,0.03
test-88436,0.04
test-88437,0.05
test-88438,0.2
test-88439,0.04
test-8844,0.18
test-88440,0.29
test-88441,0.15
test-88442,0.07
test-88443,0.19
test-88444,0.07
test-88445,0.1
test-88446,0.0506571742058792
test-88447,0.06
test-88448,0.05
test-88449,0.05
test-8845,0.13
test-88450,0.03
test-88451,0.22
test-88452,0.0
test-88453,0.0
test-88454,0.01
test-88455,0.19
test-88456,0.0
test-88457,0.01
test-88458,0.09
test-88459,0.13
test-8846,0.19829686139100652
test-88460,0.0
test-88461,0.0
test-88462,0.0
test-88463,0.02
test-88464,0.09
test-88465,0.04
test-88466,0.27
test-88467,0.044303723016483235
test-88468,0.21
test-88469,0.01
test-8847,0.0
test-88470,0.02
test-88471,0.0010714285714285713
test-88472,0.15
test-88473,0.01
test-88474,0.04
test-88475,0.18
test-88476,0.0
test-88477,0.08300219836508001
test-88478,0.07
test-88479,0.1
test-8848,0.06935404075997852
test-88480,0.0
test-88481,0.06
test-88482,0.04
test-88483,0.14
test-88484,0.03
test-88485,0.04
test-88486,0.15
test-88487,0.18
test-88488,0.0
test-88489,0.15
test-8849,0.06
test-88490,0.29
test-88491,0.32
test-88492,0.0
test-88493,0.0506571742058792
test-88494,0.02
test-88495,0.11
test-88496,0.30055555555555546
test-88497,0.02
test-88498,0.09
test-88499,0.18
test-885,0.02
test-8850,0.02
test-88500,0.0
test-88501,0.0
test-88502,0.07
test-88503,0.02
test-88504,0.0
test-88505,0.26
test-88506,0.12
test-88507,0.19541666666666666
test-88508,0.0
test-88509,0.05
test-8851,0.0
test-88510,0.01
test-88511,0.17
test-88512,0.0
test-88513,0.13
test-88514,0.06
test-88515,0.37
test-88516,0.05
test-88517,0.0
test-88518,0.12
test-88519,0.04
test-8852,0.11
test-88520,0.19
test-88521,0.04
test-88522,0.047703964763834435
test-88523,0.03
test-88524,0.07
test-88525,0.04
test-88526,0.04
test-88527,0.24071583971583962
test-88528,0.08
test-88529,0.07
test-8853,0.24
test-88530,0.02
test-88531,0.0
test-88532,0.21
test-88533,0.1
test-88534,0.19
test-88535,0.02
test-88536,0.29
test-88537,0.01
test-88538,0.02
test-88539,0.04880364970813191
test-8854,0.02
test-88540,0.14
test-88541,0.13
test-88542,0.02
test-88543,0.02
test-88544,0.06
test-88545,0.05
test-88546,0.39
test-88547,0.18600000000000003
test-88548,0.01
test-88549,0.13
test-8855,0.02
test-88550,0.19
test-88551,0.04
test-88552,0.05
test-88553,0.08
test-88554,0.05
test-88555,0.07
test-88556,0.23
test-88557,0.0
test-88558,0.05
test-88559,0.1
test-8856,0.07
test-88560,0.35
test-88561,0.06
test-88562,0.0
test-88563,0.0
test-88564,0.01
test-88565,0.01
test-88566,0.02
test-88567,0.09
test-88568,0.03
test-88569,0.486
test-8857,0.14
test-88570,0.16
test-88571,0.02
test-88572,0.08
test-88573,0.0
test-88574,0.06
test-88575,0.07200000000000001
test-88576,0.76
test-88577,0.21
test-88578,0.1303364339658187
test-88579,0.0
test-8858,0.01
test-88580,0.06
test-88581,0.0
test-88582,0.01
test-88583,0.04
test-88584,0.01
test-88585,0.01
test-88586,0.24
test-88587,0.066412625096632
test-88588,0.56
test-88589,0.05
test-8859,0.02
test-88590,0.02
test-88591,0.16
test-88592,0.24
test-88593,0.11
test-88594,0.051094848684734816
test-88595,0.28
test-88596,0.15
test-88597,0.14
test-88598,0.05
test-88599,0.0
test-886,0.02
test-8860,0.23
test-88600,0.01
test-88601,0.43
test-88602,0.0
test-88603,0.0
test-88604,0.0
test-88605,0.03
test-88606,0.06
test-88607,0.01
test-88608,0.12
test-88609,0.12
test-8861,0.16
test-88610,0.0
test-88611,0.07872368691784638
test-88612,0.02
test-88613,0.02
test-88614,0.06
test-88615,0.08
test-88616,0.01
test-88617,0.2
test-88618,0.05
test-88619,0.3
test-8862,0.02
test-88620,0.11
test-88621,0.0
test-88622,0.0
test-88623,0.09
test-88624,0.12
test-88625,0.05
test-88626,0.04
test-88627,0.02
test-88628,0.0
test-88629,0.02
test-8863,0.0
test-88630,0.24
test-88631,0.24
test-88632,0.008
test-88633,0.04
test-88634,0.09
test-88635,0.01
test-88636,0.0
test-88637,0.02
test-88638,0.01
test-88639,0.09
test-8864,0.06
test-88640,0.06
test-88641,0.03
test-88642,0.01
test-88643,0.04
test-88644,0.04
test-88645,0.12
test-88646,0.0
test-88647,0.01
test-88648,0.02
test-88649,0.0
test-8865,0.05
test-88650,0.17
test-88651,0.16
test-88652,0.06935404075997852
test-88653,0.02
test-88654,0.0
test-88655,0.23
test-88656,0.048688140431420494
test-88657,0.03
test-88658,0.01
test-88659,0.0
test-8866,0.04
test-88660,0.31
test-88661,0.22
test-88662,0.11
test-88663,0.14
test-88664,0.003333333333333333
test-88665,0.01
test-88666,0.01
test-88667,0.06
test-88668,0.11
test-88669,0.02
test-8867,0.07
test-88670,0.01
test-88671,0.02
test-88672,0.046
test-88673,0.045
test-88674,0.01
test-88675,0.06
test-88676,0.23
test-88677,0.1
test-88678,0.41
test-88679,0.01
test-8868,0.05
test-88680,0.02
test-88681,0.022999745647017136
test-88682,0.1
test-88683,0.025152376661925057
test-88684,0.08
test-88685,0.0
test-88686,0.05
test-88687,0.04
test-88688,0.06
test-88689,0.03
test-8869,0.05
test-88690,0.21
test-88691,0.19
test-88692,0.21
test-88693,0.0
test-88694,0.17
test-88695,0.04
test-88696,0.12
test-88697,0.01
test-88698,0.0
test-88699,0.02
test-887,0.0
test-8870,0.22
test-88700,0.15
test-88701,0.01
test-88702,0.02236826939662422
test-88703,0.03
test-88704,0.02
test-88705,0.33
test-88706,0.03
test-88707,0.11
test-88708,0.02
test-88709,0.0
test-8871,0.22
test-88710,0.03
test-88711,0.0
test-88712,0.16
test-88713,0.02
test-88714,0.028641025641025646
test-88715,0.08
test-88716,0.08806117316213197
test-88717,0.04
test-88718,0.0
test-88719,0.06
test-8872,0.04
test-88720,0.07
test-88721,0.41
test-88722,0.22
test-88723,0.04448394132917704
test-88724,0.01
test-88725,0.07
test-88726,0.1
test-88727,0.02
test-88728,0.005
test-88729,0.02
test-8873,0.02
test-88730,0.05
test-88731,0.03
test-88732,0.09
test-88733,0.07
test-88734,0.0
test-88735,0.9
test-88736,0.07
test-88737,0.0
test-88738,0.1
test-88739,0.0
test-8874,0.06097248885880044
test-88740,0.0
test-88741,0.28625
test-88742,0.25
test-88743,0.0
test-88744,0.07
test-88745,0.15
test-88746,0.025152376661925057
test-88747,0.01
test-88748,0.3
test-88749,0.16
test-8875,0.15
test-88750,0.02
test-88751,0.1
test-88752,0.09428571428571429
test-88753,0.02
test-88754,0.01
test-88755,0.18
test-88756,0.03
test-88757,0.15
test-88758,0.02
test-88759,0.13
test-8876,0.06
test-88760,0.0
test-88761,0.02
test-88762,0.19
test-88763,0.06
test-88764,0.06
test-88765,0.22
test-88766,0.0
test-88767,0.14
test-88768,0.18
test-88769,0.09
test-8877,0.07
test-88770,0.17
test-88771,0.01
test-88772,0.02
test-88773,0.07
test-88774,0.09
test-88775,0.23
test-88776,0.12
test-88777,0.04
test-88778,0.13
test-88779,0.02
test-8878,0.07
test-88780,0.08534020963399229
test-88781,0.04
test-88782,0.13
test-88783,0.01
test-88784,0.19252308802308796
test-88785,0.17
test-88786,0.03
test-88787,0.0
test-88788,0.06
test-88789,0.04
test-8879,0.16
test-88790,0.01
test-88791,0.047703964763834435
test-88792,0.10933333333333332
test-88793,0.07
test-88794,0.02
test-88795,0.09334471021131893
test-88796,0.03
test-88797,0.255
test-88798,0.02
test-88799,0.11
test-888,0.01
test-8880,0.14
test-88800,0.022999745647017136
test-88801,0.0
test-88802,0.18
test-88803,0.09
test-88804,0.04
test-88805,0.01
test-88806,0.0
test-88807,0.1
test-88808,0.01
test-88809,0.0
test-8881,0.0
test-88810,0.09
test-88811,0.12
test-88812,0.02
test-88813,0.05
test-88814,0.01
test-88815,0.01
test-88816,0.01
test-88817,0.26
test-88818,0.01
test-88819,0.0
test-8882,0.0
test-88820,0.0
test-88821,0.0
test-88822,0.25
test-88823,0.05
test-88824,0.05
test-88825,0.12
test-88826,0.03
test-88827,0.0
test-88828,0.0
test-88829,0.33
test-8883,0.0
test-88830,0.15
test-88831,0.28
test-88832,0.15
test-88833,0.21
test-88834,0.0
test-88835,0.0
test-88836,0.07
test-88837,0.3712857142857143
test-88838,0.09227444511113239
test-88839,0.09
test-8884,0.07500112924571124
test-88840,0.03
test-88841,0.01
test-88842,0.03
test-88843,0.14
test-88844,0.02
test-88845,0.08
test-88846,0.01
test-88847,0.02
test-88848,0.07
test-88849,0.33
test-8885,0.32
test-88850,0.14
test-88851,0.36
test-88852,0.01
test-88853,0.01
test-88854,0.0
test-88855,0.0
test-88856,0.09
test-88857,0.01
test-88858,0.07
test-88859,0.15
test-8886,0.22
test-88860,0.0
test-88861,0.0
test-88862,0.08
test-88863,0.0
test-88864,0.04
test-88865,0.1
test-88866,0.03
test-88867,0.0
test-88868,0.01
test-88869,0.23
test-8887,0.0
test-88870,0.09
test-88871,0.14
test-88872,0.02
test-88873,0.08
test-88874,0.1574711399711399
test-88875,0.09
test-88876,0.01
test-88877,0.0506571742058792
test-88878,0.0506571742058792
test-88879,0.23
test-8888,0.32
test-88880,0.0
test-88881,0.03
test-88882,0.0
test-88883,0.05
test-88884,0.03
test-88885,0.0
test-88886,0.0
test-88887,0.05
test-88888,0.12
test-88889,0.0
test-8889,0.22
test-88890,0.08
test-88891,0.01
test-88892,0.01
test-88893,0.19
test-88894,0.18
test-88895,0.0
test-88896,0.18
test-88897,0.01
test-88898,0.12
test-88899,0.02
test-889,0.05
test-8890,0.23
test-88900,0.17
test-88901,0.04
test-88902,0.09
test-88903,0.1
test-88904,0.08
test-88905,0.03
test-88906,0.16
test-88907,0.06
test-88908,0.33
test-88909,0.0
test-8891,0.04666666666666666
test-88910,0.03
test-88911,0.17
test-88912,0.06
test-88913,0.06
test-88914,0.15
test-88915,0.08
test-88916,0.054585023874556174
test-88917,0.02
test-88918,0.09
test-88919,0.05
test-8892,0.15
test-88920,0.05
test-88921,0.09
test-88922,0.01
test-88923,0.04960703537457412
test-88924,0.07872368691784638
test-88925,0.15
test-88926,0.0
test-88927,0.04
test-88928,0.25
test-88929,0.04131725656970357
test-8893,0.22
test-88930,0.07
test-88931,0.13
test-88932,0.0
test-88933,0.19
test-88934,0.34
test-88935,0.02
test-88936,0.01
test-88937,0.09
test-88938,0.0
test-88939,0.0
test-8894,0.2
test-88940,0.05
test-88941,0.0
test-88942,0.12
test-88943,0.27
test-88944,0.01
test-88945,0.05
test-88946,0.21
test-88947,0.0
test-88948,0.14
test-88949,0.04
test-8895,0.01
test-88950,0.06
test-88951,0.35
test-88952,0.04
test-88953,0.0
test-88954,0.02
test-88955,0.02
test-88956,0.0
test-88957,0.01
test-88958,0.0
test-88959,0.38
test-8896,0.09
test-88960,0.0
test-88961,0.0
test-88962,0.01
test-88963,0.13
test-88964,0.04
test-88965,0.08
test-88966,0.53
test-88967,0.01
test-88968,0.06
test-88969,0.1
test-8897,0.03
test-88970,0.27
test-88971,0.02
test-88972,0.08316666666666667
test-88973,0.18
test-88974,0.07
test-88975,0.02
test-88976,0.04
test-88977,0.0
test-88978,0.0
test-88979,0.15
test-8898,0.27
test-88980,0.42
test-88981,0.09
test-88982,0.02
test-88983,0.07
test-88984,0.07
test-88985,0.047703964763834435
test-88986,0.16
test-88987,0.0
test-88988,0.044303723016483235
test-88989,0.36
test-8899,0.14
